moped_component_id,substantial_completion_date,pre_annualized_crash_rate,post_annualized_crash_rate,delta_crash_rate,pre_annualized_fatal_crash_rate,post_annualized_fatal_crash_rate,delta_fatal_crash_rate,pre_annualized_injury_rate,post_annualized_injury_rate,delta_injury_rate,pre_annualized_death_rate,post_annualized_death_rate,delta_death_rate,pre_annualized_cost,post_annualized_cost,delta_comp_cost
1447,2022-01-01 06:00:00+00:00,0.1701545224480751,1.0363352104112682,0.866180687963193,0.0025859349916120835,0.021149698171658536,0.018563763180046454,0.15981078248162675,0.867137625038,0.7073268425563732,0.0025859349916120835,0.021149698171658536,0.018563763180046454,74679.73380976368,543716.4405969976,469036.70678723394
1448,2021-01-12 06:00:00+00:00,0.22207022343821248,NA,NA,0.0,NA,NA,0.16655266757865936,NA,NA,0.0,NA,NA,58626.538987688094,NA,NA
1449,2019-01-07 06:00:00+00:00,0.23126440016180944,0.29936479748651046,0.06810039732470102,0.0,0.0,0.0,0.10278417784969308,0.5987295949730209,0.49594541712332785,0.0,0.0,0.0,46227.183987899465,195485.21275869134,149258.0287707919
1450,2022-12-30 06:00:00+00:00,0.11572277227722773,NA,NA,0.0,NA,NA,0.057861386138613864,NA,NA,0.0,NA,NA,25285.425742574258,NA,NA
1451,2019-08-12 05:00:00+00:00,0.22814969046866576,0.32985888993414864,0.10170919946548287,0.0,0.0,0.0,0.06518562584819021,0.0,-0.06518562584819021,0.0,0.0,0.0,38459.519250432226,42057.008466603955,3597.489216171729
1452,2022-12-19 06:00:00+00:00,0.1361367357533645,1.2999872886742088,1.1638505529208443,0.0008103377128176458,0.0,-0.0008103377128176458,0.09318883697402926,1.207131053768908,1.1139422167948787,0.0008103377128176458,0.0,-0.0008103377128176458,43317.41277638007,385446.2310919029,342128.8183155228
1453,2022-10-07 05:00:00+00:00,0.19214450844517936,1.2825164594001464,1.090371950954967,0.0,0.0,0.0,0.19859231074199746,1.2825164594001464,1.083924148658149,0.0,0.0,0.0,91589.74206584172,855537.1335321591,763947.3914663175
1454,2022-10-07 05:00:00+00:00,0.1836045618381894,1.690070881769209,1.5064663199310195,0.0,0.0,0.0,0.15457884066524033,1.4415310462149136,1.2869522055496732,0.0,0.0,0.0,69468.67601843906,927302.1264530763,857833.4504346373
1455,2018-08-31 05:00:00+00:00,0.23947548149159953,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,12213.249556071576,NA,NA
1456,2022-02-11 06:00:00+00:00,0.15861576939649796,1.1861391984648313,1.0275234290683333,0.001970382228527925,0.0,-0.001970382228527925,0.14088232933974662,0.754815853568529,0.6139335242287823,0.001970382228527925,0.0,-0.001970382228527925,60078.92453004496,480116.7982876965,420037.87375765154
1457,2022-02-11 06:00:00+00:00,0.23824337376600896,NA,NA,0.0,NA,NA,0.21991696039939287,NA,NA,0.0,NA,NA,118370.30393497323,NA,NA
1458,2022-02-11 06:00:00+00:00,0.18530825648101082,1.0215925936285066,0.8362843371474958,0.0007072834216832474,0.0,-0.0007072834216832474,0.22137971098685644,1.348502223589629,1.1271225126027724,0.0007072834216832474,0.0,-0.0007072834216832474,98514.6786725728,756632.3385450172,658117.6598724443
1459,2020-01-20 06:00:00+00:00,0.22674175819780326,0.42459574764888464,0.19785398945108137,0.0,0.0,0.0,0.14259017783573194,0.3991200027899515,0.2565298249542196,0.0,0.0,0.0,70713.04048702831,163435.39518500867,92722.35469798037
1460,2018-10-19 05:00:00+00:00,0.2637422150013539,0.25829562435543957,-0.005446590645914351,0.0,0.0,0.0,0.043957035833558984,0.22139624944751965,0.17743921361396067,0.0,0.0,0.0,39385.50410686885,66640.27108370341,27254.76697683456
1461,2022-12-19 06:00:00+00:00,0.1456064706993139,1.1107194692100353,0.9651129985107214,0.0,0.0,0.0,0.10345722918109146,1.009744972009123,0.9062877428280315,0.0,0.0,0.0,38273.427173160446,538194.0700808625,499920.6429077021
1462,2022-12-19 06:00:00+00:00,0.13677005571121606,1.3936406995230524,1.2568706438118362,0.0,0.0,0.0,0.10178236704090497,1.3936406995230524,1.2918583324821473,0.0,0.0,0.0,38233.591969224944,1445902.2257551667,1407668.6337859419
1463,2022-12-19 06:00:00+00:00,0.15059637755853336,1.664279902359642,1.5136835248011087,0.0,0.0,0.0,0.16852451774407304,0.47550854353132627,0.30698402578725326,0.0,0.0,0.0,84289.15108231483,329051.9121236778,244762.76104136294
1464,2022-12-19 06:00:00+00:00,0.17543528604511535,1.0787595372877183,0.903324251242603,0.0,0.0,0.0,0.1336649798438974,0.5393797686438592,0.40571478879996176,0.0,0.0,0.0,50717.50578951883,573360.6940684223,522643.1882789035
1465,2022-12-19 06:00:00+00:00,0.13952334131844452,1.0503235082674336,0.9108001669489891,0.0,0.0,0.0,0.13166287138501104,0.7502310773338811,0.61856820594887,0.0,0.0,0.0,45492.46973974635,297241.55283968366,251749.0830999373
1466,2019-11-05 06:00:00+00:00,0.20120081171374338,0.4794234701175441,0.2782226584038007,0.0,0.0,0.0,0.17778061140843993,0.504009289097931,0.32622867768949104,0.0,0.0,0.0,90659.59538182971,181898.1817263923,91238.58634456259
1467,2019-11-05 06:00:00+00:00,0.20174007734924476,0.4657008760263357,0.26396079867709094,0.0008200816152408323,0.0,-0.0008200816152408323,0.17549746566153812,0.433583574231416,0.2580861085698779,0.0008200816152408323,0.0,-0.0008200816152408323,90368.89359146352,157872.5969729278,67503.70338146428
1468,2021-06-03 05:00:00+00:00,0.18240286923311197,0.8301293585105778,0.6477264892774658,0.0,0.0,0.0,0.12436559265893997,0.3320517434042311,0.20768615074529112,0.0,0.0,0.0,45045.217661068054,507707.1156650694,462661.8980040013
1469,2024-03-18 05:00:00+00:00,0.14161322111112906,NA,NA,0.0,NA,NA,0.07080661055556453,NA,NA,0.0,NA,NA,30942.4888127817,NA,NA
1470,2024-03-18 05:00:00+00:00,0.1367431847911592,NA,NA,0.0,NA,NA,0.05860422205335395,NA,NA,0.0,NA,NA,25610.04503731568,NA,NA
1471,2024-06-03 05:00:00+00:00,0.10355214818139936,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5281.159557251368,NA,NA
1472,2024-03-18 05:00:00+00:00,0.13729035926708116,NA,NA,0.0,NA,NA,0.07920597650023914,NA,NA,0.0,NA,NA,36205.051858259314,NA,NA
1473,2024-03-18 05:00:00+00:00,0.13825308411939305,NA,NA,0.0,NA,NA,0.07505167423624194,NA,NA,0.0,NA,NA,39410.02915026242,NA,NA
1474,2024-03-18 05:00:00+00:00,0.12608302639978844,NA,NA,0.0,NA,NA,0.06789086036911686,NA,NA,0.0,NA,NA,25711.238691218397,NA,NA
1475,2024-06-03 05:00:00+00:00,0.1176300089369822,NA,NA,0.0,NA,NA,0.0627360047663905,NA,NA,0.0,NA,NA,54870.4781688043,NA,NA
1476,2022-06-01 05:00:00+00:00,0.15837255309346798,1.0547467212128505,0.8963741681193825,0.009898284568341749,0.0,-0.009898284568341749,0.118779414820101,0.5273733606064253,0.40859394578632424,0.009898284568341749,0.0,-0.009898284568341749,65269.2884436455,203566.11719408014,138296.82875043465
1477,2024-03-18 05:00:00+00:00,0.11984133649202093,NA,NA,0.017120190927431563,NA,NA,0.05136057278229469,NA,NA,0.017120190927431563,NA,NA,69131.33096496864,NA,NA
1478,2022-07-15 05:00:00+00:00,0.13180171104662528,24.69295774647887,24.561156035432248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33609.43631688944,1259340.8450704226,1225731.4087535331
1479,2024-03-18 05:00:00+00:00,0.16617889984121703,NA,NA,0.0,NA,NA,0.0687636826929174,NA,NA,0.0,NA,NA,31510.957594029394,NA,NA
1481,2024-03-18 05:00:00+00:00,0.1020425224798113,NA,NA,0.0,NA,NA,0.05565955771626071,NA,NA,0.0,NA,NA,37959.8183624898,NA,NA
1482,2024-03-18 05:00:00+00:00,0.1020425224798113,NA,NA,0.0,NA,NA,0.05565955771626071,NA,NA,0.0,NA,NA,37959.8183624898,NA,NA
1483,2024-03-18 05:00:00+00:00,0.1020425224798113,NA,NA,0.0,NA,NA,0.05565955771626071,NA,NA,0.0,NA,NA,37959.8183624898,NA,NA
1484,2024-03-18 05:00:00+00:00,0.12063864046099129,NA,NA,0.0,NA,NA,0.08617045747213664,NA,NA,0.0,NA,NA,62990.604412131885,NA,NA
1485,2022-07-12 05:00:00+00:00,0.10277513981217684,NA,NA,0.0,NA,NA,0.10277513981217684,NA,NA,0.0,NA,NA,30935.31708346523,NA,NA
1486,2024-03-18 05:00:00+00:00,0.1020425224798113,NA,NA,0.0,NA,NA,0.05565955771626071,NA,NA,0.0,NA,NA,37959.8183624898,NA,NA
1487,2024-03-18 05:00:00+00:00,0.11383639427181913,NA,NA,0.0,NA,NA,0.0747051337408813,NA,NA,0.0,NA,NA,28654.75487060947,NA,NA
1488,2024-03-18 05:00:00+00:00,0.1020425224798113,NA,NA,0.0,NA,NA,0.05565955771626071,NA,NA,0.0,NA,NA,37959.8183624898,NA,NA
1490,2024-03-18 05:00:00+00:00,0.11695329072885675,NA,NA,0.0,NA,NA,0.06822275292516644,NA,NA,0.0,NA,NA,45631.275599375615,NA,NA
1492,2019-08-16 05:00:00+00:00,0.3772431897405001,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,67337.90936867926,NA,NA
1493,2019-08-16 05:00:00+00:00,0.23429343771726682,0.4888584380302897,0.25456500031302287,0.0,0.0,0.0,0.1097323695637832,0.22696998908549165,0.11723761952170846,0.0,0.0,0.0,65444.97835578389,97405.04377753523,31960.065421751344
1494,2019-08-16 05:00:00+00:00,0.3772431897405001,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,67337.90936867926,NA,NA
1495,2019-08-16 05:00:00+00:00,0.3772431897405001,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,67337.90936867926,NA,NA
1496,2019-08-16 05:00:00+00:00,0.24714045537875606,0.49099543949743085,0.2438549841186748,0.0,0.0,0.0,0.13451948837071534,0.28426051760377574,0.1497410292330604,0.0,0.0,0.0,79601.12515332212,100499.01390555309,20897.888752230967
1497,2019-08-16 05:00:00+00:00,0.24873973589247833,0.4072937989558997,0.15855406306342135,0.0,0.0,0.0,0.12436986794623917,0.20364689947794984,0.07927703153171067,0.0,0.0,0.0,68199.71810396787,106365.15983676618,38165.44173279831
